filename,type,galaxyID,timeStep,age(GYr),redshift(z),camera,filter,px(pixels),errpx(pixels),py(pixels),errpy(pixels),mag,errmag,rad(pixels),errrad(pixels),rad(kpc),errrad(kpc),sersicIndex(n),errsersicIndex(n),b/a,errb/a,angle(deg),errangle(deg),rff,sky
string,enum,enum,numeric,numeric,numeric,enum,enum,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
VELA28MRP_0.506418_0002223__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,506418,6.001,0.97628458498,0,F160W,300.2695,0.0058,300.4136,0.0040,19.3736,0.0017,11.5297,0.0330,11.5297,0.033,3.7516,0.0080,0.8719,0.0016,-70.9322,0.5839,0.197991716566,0.000e+00
VELA28MRP_0.506418_0002223__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,506418,6.001,0.97628458498,1,F160W,300.7455,0.0069,300.6177,0.0035,19.3519,0.0018,14.9589,0.0354,14.9589,0.0354,3.3336,0.0058,0.5745,0.0011,89.8559,0.1120,0.2528737034,0.000e+00
VELA28MRP_0.506418_0002223__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,506418,6.001,0.97628458498,5,F160W,300.3220,0.0057,300.5777,0.0038,19.3545,0.0018,11.4691,0.0320,11.4691,0.032,3.6808,0.0076,0.8621,0.0016,75.9337,0.5349,0.17861575745,0.000e+00
VELA28MRP_0.506418_0002223__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,506418,6.001,0.97628458498,6,F160W,300.4085,0.0041,300.6611,0.0046,19.3740,0.0018,10.9746,0.0312,10.9746,0.0312,3.6196,0.0076,0.8977,0.0016,37.3284,0.7319,0.230718840354,0.000e+00
VELA28MRP_0.506418_0002223__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,506418,6.001,0.97628458498,7,F160W,300.3462,0.0044,300.6688,0.0039,19.3349,0.0018,11.0395,0.0273,11.0395,0.0273,3.4206,0.0062,0.8463,0.0016,84.2449,0.4394,0.173135406762,0.000e+00
VELA28MRP_0.506418_0002223__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,506418,6.001,0.97628458498,8,F160W,300.3421,0.0049,300.6480,0.0042,19.3390,0.0019,11.3263,0.0292,11.3263,0.0292,3.4654,0.0066,0.8111,0.0016,82.5886,0.3578,0.175456485756,0.000e+00
VELA28MRP_0.510906_0002552__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,510906,6.082,0.956947162427,0,F160W,300.4549,0.0037,300.5837,0.0035,19.3884,0.0020,11.9872,0.0348,11.9872,0.0348,3.7012,0.0081,0.8473,0.0017,-72.4474,0.4941,0.202835375617,0.000e+00
VELA28MRP_0.510906_0002552__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,510906,6.082,0.956947162427,5,F160W,300.5475,0.0030,300.6173,0.0031,19.3585,0.0020,11.8500,0.0337,11.85,0.0337,3.6818,0.0078,0.8395,0.0017,81.0605,0.4598,0.174070646273,0.000e+00
VELA28MRP_0.510906_0002552__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,510906,6.082,0.956947162427,6,F160W,300.4268,0.0039,300.6020,0.0043,19.3816,0.0018,11.4073,0.0323,11.4073,0.0323,3.6363,0.0078,0.8740,0.0016,32.9441,0.5716,0.218929615385,0.000e+00
VELA28MRP_0.510906_0002552__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,510906,6.082,0.956947162427,7,F160W,300.5829,0.0045,300.5816,0.0037,19.3231,0.0018,11.8093,0.0306,11.8093,0.0306,3.5512,0.0069,0.8100,0.0016,-85.0239,0.3407,0.177188367427,0.000e+00
VELA28MRP_0.510906_0002552__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,510906,6.082,0.956947162427,8,F160W,300.5829,0.0045,300.5941,0.0040,19.3408,0.0019,11.4466,0.0298,11.4466,0.0298,3.4757,0.0067,0.8226,0.0016,86.3812,0.3868,0.177336140783,0.000e+00
VELA28MRP_0.515356_0001804__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,515356,6.147,0.941747572816,0,F160W,300.5454,0.0037,300.3718,0.0043,19.3940,0.0017,11.7947,0.0326,11.7947,0.0326,3.7672,0.0081,0.8536,0.0015,-59.6446,0.5091,0.192765165339,0.000e+00
VELA28MRP_0.515356_0001804__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,515356,6.147,0.941747572816,1,F160W,300.2714,0.0058,300.3849,0.0031,19.3405,0.0017,15.2739,0.0344,15.2739,0.0344,3.4041,0.0055,0.5707,0.0011,86.1134,0.1055,0.234567954356,0.000e+00
VELA28MRP_0.515356_0001804__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,515356,6.147,0.941747572816,5,F160W,300.4539,0.0040,300.3662,0.0045,19.3706,0.0015,11.5136,0.0313,11.5136,0.0313,3.6567,0.0075,0.8823,0.0017,81.5785,0.6133,0.176100208959,0.000e+00
VELA28MRP_0.515356_0001804__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,515356,6.147,0.941747572816,6,F160W,300.6839,0.0051,300.4451,0.0036,19.3869,0.0017,11.5302,0.0310,11.5302,0.031,3.5722,0.0072,0.8778,0.0015,43.6021,0.5689,0.202694299802,0.000e+00
VELA28MRP_0.515356_0001804__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,515356,6.147,0.941747572816,7,F160W,300.3939,0.0042,300.3904,0.0034,19.3273,0.0018,12.0770,0.0310,12.077,0.031,3.6464,0.0072,0.8148,0.0015,89.0991,0.3450,0.177369765289,0.000e+00
VELA28MRP_0.515356_0001804__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,515356,6.147,0.941747572816,8,F160W,300.3925,0.0043,300.3788,0.0037,19.3615,0.0019,11.4740,0.0304,11.474,0.0304,3.4398,0.0067,0.8119,0.0016,-89.4056,0.3509,0.187711966002,0.000e+00
VELA28MRP_0.519765_0002523__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,519765,6.228,0.923076923077,0,F160W,300.4034,0.0042,300.3467,0.0046,19.3798,0.0017,11.5529,0.0326,11.5529,0.0326,3.7381,0.0079,0.8541,0.0016,-54.2221,0.5177,0.192543899174,0.000e+00
VELA28MRP_0.519765_0002523__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,519765,6.228,0.923076923077,1,F160W,300.5240,0.0053,300.5359,0.0034,19.3345,0.0017,14.2647,0.0323,14.2647,0.0323,3.1827,0.0055,0.5979,0.0012,80.7048,0.1194,0.217175000592,0.000e+00
VELA28MRP_0.519765_0002523__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,519765,6.228,0.923076923077,5,F160W,300.3626,0.0042,300.4876,0.0020,19.6038,0.0020,8.7014,0.0423,8.7014,0.0423,3.7040,0.0119,0.8205,0.0020,73.0057,0.5162,0.077094777837,0.000e+00
VELA28MRP_0.519765_0002523__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,519765,6.228,0.923076923077,5,F160W,299.7651,0.2026,309.7646,0.1787,20.4526,0.0043,72.7004,0.2830,72.7004,0.283,0.4876,0.0035,0.8877,0.0019,-61.2727,0.9412,0.320174492808,0.000e+00
VELA28MRP_0.519765_0002523__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,519765,6.228,0.923076923077,7,F160W,300.3332,0.0046,300.5270,0.0033,19.3480,0.0018,10.8620,0.0291,10.862,0.0291,3.4128,0.0067,0.8595,0.0016,-83.6856,0.4862,0.181150993507,0.000e+00
VELA28MRP_0.519765_0002523__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,519765,6.228,0.923076923077,8,F160W,300.3295,0.0046,300.5279,0.0036,19.3442,0.0019,11.1938,0.0304,11.1938,0.0304,3.4312,0.0067,0.8449,0.0017,89.4810,0.4552,0.184888562144,0.000e+00
VELA28MRP_0.525935_0002626__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,525935,6.326,0.901140684411,0,F160W,300.4378,0.0032,300.4376,0.0030,19.3510,0.0018,11.5219,0.0340,11.5219,0.034,3.8793,0.0088,0.8367,0.0016,-48.3107,0.4769,0.18819966631,0.000e+00
VELA28MRP_0.525935_0002626__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,525935,6.326,0.901140684411,1,F160W,300.6016,0.0060,300.3843,0.0038,19.3507,0.0018,13.4189,0.0320,13.4189,0.032,3.0563,0.0050,0.5745,0.0012,78.7581,0.1151,0.222155155242,0.000e+00
VELA28MRP_0.525935_0002626__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,525935,6.326,0.901140684411,5,F160W,300.4040,0.0048,300.4741,0.0034,19.3502,0.0018,11.1625,0.0327,11.1625,0.0327,3.6506,0.0080,0.8445,0.0016,74.9704,0.4775,0.189211376368,0.000e+00
VELA28MRP_0.525935_0002626__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,525935,6.326,0.901140684411,6,F160W,300.5055,0.0029,300.3367,0.0046,19.3456,0.0019,10.8424,0.0312,10.8424,0.0312,3.6553,0.0079,0.8543,0.0017,42.6231,0.5162,0.195788927104,0.000e+00
VELA28MRP_0.525935_0002626__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,525935,6.326,0.901140684411,7,F160W,300.4310,0.0033,300.4270,0.0027,19.3325,0.0019,10.8764,0.0304,10.8764,0.0304,3.4322,0.0070,0.8639,0.0017,87.4663,0.5373,0.205774433364,0.000e+00
VELA28MRP_0.525935_0002626__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,525935,6.326,0.901140684411,8,F160W,300.4298,0.0043,300.4377,0.0034,19.3323,0.0020,10.9955,0.0309,10.9955,0.0309,3.4788,0.0072,0.8666,0.0017,80.6199,0.5613,0.202752197858,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,529912,6.392,0.88679245283,0,F160W,300.6661,0.0050,300.5584,0.0037,19.3441,0.0018,11.7151,0.0363,11.7151,0.0363,3.8960,0.0091,0.8597,0.0017,-42.1099,0.5746,0.181367111874,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,529912,6.392,0.88679245283,0,F160W,443.4786,0.1077,407.1422,0.0984,23.5811,0.0182,8.5964,0.1018,8.5964,0.1018,0.8155,0.0272,0.8555,0.0142,-3.4550,3.8782,0.858278530105,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,529912,6.392,0.88679245283,5,F160W,300.5325,0.0034,300.3754,0.0039,19.3458,0.0016,11.1659,0.0337,11.1659,0.0337,3.6631,0.0083,0.8790,0.0018,61.0922,0.6481,0.189963630515,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,529912,6.392,0.88679245283,5,F160W,397.7843,0.0908,172.0689,0.0890,23.5369,0.0173,8.8870,0.1094,8.887,0.1094,0.9212,0.0305,0.7870,0.0130,72.6133,2.4524,0.862464550875,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,529912,6.392,0.88679245283,7,F160W,300.4432,0.0043,300.4714,0.0038,19.3351,0.0015,10.5653,0.0302,10.5653,0.0302,3.4282,0.0071,0.9212,0.0016,87.6180,0.9647,0.200973628748,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,529912,6.392,0.88679245283,8,F160W,302.0881,0.2096,298.4011,0.1642,20.3149,0.0050,71.3503,0.3179,71.3503,0.3179,0.5420,0.0048,0.7600,0.0017,89.2775,0.3830,0.346794008292,0.000e+00
VELA28MRP_0.529912_0001958__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,529912,6.392,0.88679245283,8,F160W,300.4617,0.0030,300.4679,0.0028,19.6333,0.0028,7.2473,0.0383,7.2473,0.0383,3.4711,0.0119,0.9434,0.0019,58.4390,1.8912,0.113693471546,0.000e+00
VELA28MRP_0.533716_0002632__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,533716,6.457,0.87265917603,0,F160W,300.3326,0.0041,300.4072,0.0041,19.3589,0.0018,11.6737,0.0350,11.6737,0.035,3.8378,0.0086,0.8600,0.0016,-11.3665,0.5559,0.178863721705,0.000e+00
VELA28MRP_0.533716_0002632__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,533716,6.457,0.87265917603,5,F160W,300.5169,0.0033,300.6847,0.0055,19.3604,0.0017,11.2819,0.0338,11.2819,0.0338,3.7160,0.0083,0.8738,0.0016,56.7920,0.6245,0.184242966723,0.000e+00
VELA28MRP_0.533716_0002632__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,533716,6.457,0.87265917603,6,F160W,300.3878,0.0042,300.4711,0.0034,19.3607,0.0016,10.8150,0.0238,10.815,0.0238,3.5325,0.0075,0.8958,0.0015,57.4671,0.7382,0.172143223611,0.000e+00
VELA28MRP_0.533716_0002632__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,533716,6.457,0.87265917603,6,F160W,264.9253,0.1899,429.6504,0.2209,23.3487,0.0153,25.0661,0.3921,25.0661,0.3921,1.0620,0.0249,0.5927,0.0093,-44.5508,1.0758,1.01277197219,0.000e+00
VELA28MRP_0.533716_0002632__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,533716,6.457,0.87265917603,7,F160W,300.6176,0.0037,300.6767,0.0048,19.3608,0.0015,10.2087,0.0290,10.2087,0.029,3.5005,0.0071,0.9226,0.0017,-81.3855,0.9602,0.197465819404,0.000e+00
VELA28MRP_0.533716_0002632__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,533716,6.457,0.87265917603,8,F160W,300.5701,0.0029,300.6705,0.0041,19.3517,0.0018,10.2150,0.0289,10.215,0.0289,3.6262,0.0077,0.9746,0.0020,-88.2992,3.1832,0.189008402435,0.000e+00
VELA28MRP_0.537449_0002173__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,537449,6.506,0.862197392924,0,F160W,300.4088,0.0046,300.3802,0.0052,19.3426,0.0020,12.2822,0.0381,12.2822,0.0381,3.7053,0.0088,0.8469,0.0018,-13.6375,0.5180,0.178104129425,0.000e+00
VELA28MRP_0.537449_0002173__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,537449,6.506,0.862197392924,5,F160W,300.5020,0.0036,300.6534,0.0055,19.3309,0.0017,11.9771,0.0362,11.9771,0.0362,3.7210,0.0084,0.8986,0.0017,43.2056,0.7990,0.179160712263,0.000e+00
VELA28MRP_0.537449_0002173__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,537449,6.506,0.862197392924,6,F160W,300.4477,0.0043,300.4096,0.0047,19.3495,0.0018,10.4292,0.0291,10.4292,0.0291,3.3882,0.0073,0.9599,0.0020,72.6926,2.0824,0.171996602575,0.000e+00
VELA28MRP_0.537449_0002173__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,537449,6.506,0.862197392924,8,F160W,300.5667,0.0046,300.6339,0.0053,19.3394,0.0019,11.1227,0.0325,11.1227,0.0325,3.3723,0.0070,0.9052,0.0017,80.5071,0.8145,0.197968043529,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,542278,6.588,0.845018450185,0,F160W,300.5580,0.0032,300.4386,0.0038,19.5502,0.0019,9.7473,0.0459,9.7473,0.0459,3.7569,0.0125,0.8520,0.0022,9.2195,0.6511,0.0972323664824,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,542278,6.588,0.845018450185,0,F160W,293.2392,0.2567,316.3806,0.2521,20.5621,0.0050,88.4488,0.2982,88.4488,0.2982,0.3160,0.0022,0.9291,0.0028,26.4447,1.6480,0.401280114444,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,542278,6.588,0.845018450185,1,F160W,300.6237,0.0060,300.5119,0.0025,19.3018,0.0018,14.8815,0.0355,14.8815,0.0355,3.3010,0.0055,0.5293,0.0011,85.7170,0.0923,0.208907675098,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,542278,6.588,0.845018450185,5,F160W,300.4169,0.0046,300.5508,0.0043,19.3622,0.0020,12.0937,0.0380,12.0937,0.038,3.6575,0.0087,0.8764,0.0018,33.0761,0.6646,0.175160744944,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,542278,6.588,0.845018450185,6,F160W,300.5908,0.0049,300.4478,0.0040,19.3437,0.0017,11.3389,0.0332,11.3389,0.0332,3.5355,0.0077,0.8920,0.0015,72.7808,0.7097,0.154819750558,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,542278,6.588,0.845018450185,7,F160W,300.4247,0.0050,300.5263,0.0033,19.3469,0.0020,12.0075,0.0365,12.0075,0.0365,3.5148,0.0078,0.8301,0.0018,75.1371,0.4371,0.182978632323,0.000e+00
VELA28MRP_0.542278_0002571__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,542278,6.588,0.845018450185,8,F160W,300.4246,0.0048,300.5307,0.0039,19.3568,0.0021,11.7781,0.0352,11.7781,0.0352,3.4924,0.0077,0.8535,0.0018,69.9532,0.5279,0.184601823852,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,548523,6.702,0.821493624772,0,F160W,115.5387,0.2393,433.1129,0.3545,23.7910,0.0203,19.4992,0.3108,19.4992,0.3108,0.4708,0.0155,0.7428,0.0113,-3.5305,2.1238,1.19003705217,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,548523,6.702,0.821493624772,0,F160W,300.6829,0.0060,300.4663,0.0041,19.3277,0.0021,12.7653,0.0406,12.7653,0.0406,3.7853,0.0092,0.8441,0.0019,35.6580,0.5277,0.15931878702,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,548523,6.702,0.821493624772,5,F160W,300.3263,0.0052,300.6207,0.0038,19.3293,0.0020,12.4392,0.0391,12.4392,0.0391,3.6949,0.0088,0.8622,0.0017,28.8438,0.5815,0.167483235982,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,548523,6.702,0.821493624772,5,F160W,453.7134,0.2358,136.4129,0.3319,23.7059,0.0166,20.5683,0.2815,20.5683,0.2815,0.5004,0.0144,0.7237,0.0111,-1.1432,1.8372,1.20690768283,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,548523,6.702,0.821493624772,7,F160W,300.3459,0.0044,300.6446,0.0040,19.5838,0.0019,8.4664,0.0417,8.4664,0.0417,3.3533,0.0108,0.8466,0.0020,67.0528,0.6111,0.0985643931319,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,548523,6.702,0.821493624772,7,F160W,307.1645,0.2196,290.5749,0.1724,20.3599,0.0040,82.5880,0.2931,82.588,0.2931,0.4507,0.0031,0.7258,0.0015,74.2198,0.2763,0.344382048263,0.000e+00
VELA28MRP_0.548523_0001910__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,548523,6.702,0.821493624772,8,F160W,300.3210,0.0063,300.6707,0.0047,19.3423,0.0021,11.7721,0.0344,11.7721,0.0344,3.3948,0.0071,0.8300,0.0018,59.2410,0.4373,0.178335213251,0.000e+00
VELA28MRP_0.553019_0002022__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,553019,6.768,0.808318264014,0,F160W,300.5085,0.0034,300.3389,0.0049,19.3561,0.0019,12.1201,0.0386,12.1201,0.0386,3.8718,0.0095,0.8458,0.0017,59.3032,0.5213,0.172448016877,0.000e+00
VELA28MRP_0.553019_0002022__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,553019,6.768,0.808318264014,5,F160W,300.5789,0.0043,300.5860,0.0049,19.3489,0.0019,12.1109,0.0370,12.1109,0.037,3.8481,0.0090,0.8510,0.0017,30.1663,0.5300,0.174148784008,0.000e+00
VELA28MRP_0.553019_0002022__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,553019,6.768,0.808318264014,6,F160W,300.4220,0.0039,300.3756,0.0031,19.5479,0.0018,8.0221,0.0372,8.0221,0.0372,3.4688,0.0111,0.9512,0.0023,88.2764,1.9528,0.116801341744,0.000e+00
VELA28MRP_0.553019_0002022__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,553019,6.768,0.808318264014,6,F160W,290.7704,0.2428,309.1724,0.2127,20.4631,0.0040,88.3399,0.3116,88.3399,0.3116,0.3879,0.0027,0.8393,0.0021,-78.7421,0.4963,0.385054019058,0.000e+00
VELA28MRP_0.553019_0002022__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,553019,6.768,0.808318264014,7,F160W,300.5759,0.0043,300.5469,0.0036,19.3626,0.0020,11.4528,0.0328,11.4528,0.0328,3.5462,0.0076,0.8003,0.0017,57.0047,0.3448,0.18677929651,0.000e+00
VELA28MRP_0.557465_0002053__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,557465,6.833,0.795332136445,0,F160W,300.3864,0.0047,300.5079,0.0032,19.3566,0.0017,11.7390,0.0374,11.739,0.0374,3.8780,0.0096,0.8734,0.0018,54.8652,0.6646,0.17528151143,0.000e+00
VELA28MRP_0.557465_0002053__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,557465,6.833,0.795332136445,1,F160W,300.6147,0.0062,300.5350,0.0032,19.3038,0.0017,14.9027,0.0348,14.9027,0.0348,3.1945,0.0053,0.5492,0.0010,-87.6678,0.0966,0.200013662761,0.000e+00
VELA28MRP_0.557465_0002053__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,557465,6.833,0.795332136445,5,F160W,300.4297,0.0038,300.6103,0.0042,19.3606,0.0019,11.5324,0.0356,11.5324,0.0356,3.7936,0.0090,0.8587,0.0017,40.5901,0.5779,0.179462521267,0.000e+00
VELA28MRP_0.557465_0002053__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,557465,6.833,0.795332136445,6,F160W,300.5731,0.0046,300.5056,0.0032,19.3486,0.0021,10.9063,0.0334,10.9063,0.0334,3.5839,0.0080,0.8784,0.0018,87.0300,0.6419,0.183148393487,0.000e+00
VELA28MRP_0.557465_0002053__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,557465,6.833,0.795332136445,7,F160W,300.4134,0.0045,300.6090,0.0039,19.3414,0.0020,11.8427,0.0346,11.8427,0.0346,3.6661,0.0081,0.7811,0.0017,70.6518,0.3276,0.178042196026,0.000e+00
VELA28MRP_0.557465_0002053__skipir_CAMERA8-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,557465,6.833,0.795332136445,8,F160W,300.4164,0.0046,300.6151,0.0040,19.3564,0.0020,11.2839,0.0329,11.2839,0.0329,3.5923,0.0077,0.8192,0.0017,64.2732,0.4102,0.185169018691,0.000e+00
VELA28MRP_0.562296_0002012__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,562296,6.915,0.779359430605,0,F160W,300.5205,0.0039,300.5365,0.0041,19.3710,0.0019,11.5143,0.0366,11.5143,0.0366,3.7899,0.0093,0.8855,0.0021,69.2202,0.7320,0.173055629224,0.000e+00
VELA28MRP_0.562296_0002012__skipir_CAMERA1-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,562296,6.915,0.779359430605,1,F160W,300.5314,0.0060,300.3123,0.0044,19.3220,0.0018,14.2744,0.0334,14.2744,0.0334,2.9281,0.0040,0.5564,0.0011,-83.5404,0.1013,0.219631627766,0.000e+00
VELA28MRP_0.562296_0002012__skipir_CAMERA5-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,562296,6.915,0.779359430605,5,F160W,300.5314,0.0034,300.4209,0.0044,19.3643,0.0016,11.5434,0.0351,11.5434,0.0351,3.7465,0.0088,0.8823,0.0019,40.4925,0.7070,0.167698305989,0.000e+00
VELA28MRP_0.562296_0002012__skipir_CAMERA6-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,562296,6.915,0.779359430605,6,F160W,300.4559,0.0040,300.3817,0.0043,19.3430,0.0016,10.9369,0.0332,10.9369,0.0332,3.6153,0.0081,0.9109,0.0016,83.5268,0.8691,0.173914741106,0.000e+00
VELA28MRP_0.562296_0002012__skipir_CAMERA7-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,562296,6.915,0.779359430605,7,F160W,300.5435,0.0041,300.3401,0.0045,19.3698,0.0021,11.3588,0.0330,11.3588,0.033,3.4392,0.0071,0.7774,0.0017,67.2606,0.3173,0.178833936818,0.000e+00
VELA28MRP_0.568457_0002167__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,central,VELA28MRP,568457,7.014,0.760563380282,0,F160W,300.4575,0.0036,300.4514,0.0030,19.5823,0.0020,8.5044,0.0432,8.5044,0.0432,3.6779,0.0133,0.8416,0.0023,79.1814,0.6403,0.105522295288,0.000e+00
VELA28MRP_0.568457_0002167__skipir_CAMERA0-BROADBAND_F160W_simulation_single_multi.fits,other,VELA28MRP,568457,7.014,0.760563380282,0,F160W,472.1160,0.0459,254.3604,0.0620,24.1628,0.0224,4.5162,0.0867,4.5162,0.0867,0.8417,0.0382,0.6077,0.0122,29.2704,1.6272,0.605184732335,0.000e+00
