Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,event,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,sz_left,sz_right,sz_back,sz_front,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,enum,enum,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524395,5776984,Foul,Wilin Rosario strikes out swinging.  ,Strikeout,FF,S,91.8,83.5,3.37,1.6,-1,1,0,1,0.611,12.291,2.6,-0.133,2.921,0,1.678,50,6.053,-4.986,-134.451,-6.385,1.102,32.917,-9.913
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524395,5776985,Ball,Wilin Rosario strikes out swinging.  ,Strikeout,SL,B,88.1,80.4,3.37,1.6,-1,1,0,1,-4.768,7.829,6.1,-1.355,-1.442,0,1.696,50,5.755,-6.11,-128.352,-14.21,-7.774,32.194,-19.336
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524395,5776986,Ball,Wilin Rosario strikes out swinging.  ,Strikeout,CU,B,73,66.7,3.37,1.6,-1,1,0,1,-3.885,-9.72,15.5,1.415,2.624,0,1.477,50,6.591,0.922,-107.049,2.017,-4.388,23.074,-43.078
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524395,5776987,Swinging Strike (Blocked),Wilin Rosario strikes out swinging.  ,Strikeout,SL,S,86.6,80.2,3.37,1.6,-1,1,0,1,-4.254,5.792,6.4,-0.094,0.789,0,1.779,50,5.919,-3.302,-126.651,-8.281,-6.903,26.088,-22.701
Clayton Kershaw,477132,Drew Stubbs,453211,R,20038,1524396,5776988,"In play, out(s)","Drew Stubbs grounds out, shortstop Hanley Ramirez to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.7,84.6,3.53,1.65,-1,1,0,1,-1.766,11.95,2.8,-0.116,2.066,0,1.459,50,5.964,-3.588,-135.67,-8.498,-3.252,32.917,-10.087
Clayton Kershaw,477132,Josh Rutledge,592710,R,20038,1524397,5776989,Called Strike,"Josh Rutledge grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,FF,S,92.5,84.9,3.46,1.57,-1,1,0,1,0.553,12.735,2.3,-0.258,2.198,0,1.555,50,5.997,-5.027,-135.27,-8.525,1.021,30.403,-8.581
Clayton Kershaw,477132,Josh Rutledge,592710,R,20038,1524397,5776990,Ball,"Josh Rutledge grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,FF,B,92.5,84.9,3.46,1.57,-1,1,0,1,0.212,13.371,2.1,-1.145,2.07,0,1.554,50,5.89,-7.263,-135.129,-8.78,0.39,30.33,-7.457
Clayton Kershaw,477132,Josh Rutledge,592710,R,20038,1524397,5776991,Foul,"Josh Rutledge grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,CU,S,73.2,67,3.46,1.57,-1,1,0,1,-2.578,-7.335,14.6,0.715,1.34,0,1.362,50,6.452,-0.658,-107.378,-1.054,-2.923,23.621,-40.415
Clayton Kershaw,477132,Josh Rutledge,592710,R,20038,1524397,5776992,Ball,"Josh Rutledge grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,SL,B,87.3,79.9,3.46,1.57,-1,1,0,1,-0.842,6.878,5.8,1.337,0.103,0,1.986,50,5.762,-1.352,-127.711,-10.003,-1.37,30.1,-20.916
Clayton Kershaw,477132,Josh Rutledge,592710,R,20038,1524397,5776993,"In play, out(s)","Josh Rutledge grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,FF,X,93,85.6,3.46,1.57,-1,1,0,1,-1.776,9.65,3.5,-0.406,2.157,0,1.501,50,5.827,-4.503,-136.131,-7.246,-3.326,30.403,-14.025
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524401,5777003,Swinging Strike,Kyle Parker strikes out swinging.  ,Strikeout,FF,S,92.1,83.6,3.37,1.58,-1,1,0,1,1.623,12.322,2.6,-0.017,3.196,0,1.574,50,6.115,-4.768,-134.936,-5.881,2.943,33.78,-9.749
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524401,5777004,Foul,Kyle Parker strikes out swinging.  ,Strikeout,FF,S,91.8,83.4,3.37,1.58,-1,1,0,1,1.816,13.302,2.3,-0.292,2.846,0,1.486,50,6.055,-5.309,-134.327,-6.917,3.271,32.879,-8.134
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524401,5777005,Swinging Strike,Kyle Parker strikes out swinging.  ,Strikeout,CU,S,74.6,67.2,3.37,1.58,-1,1,0,1,-3.495,-6.965,14.4,0.167,1.372,0,1.325,50,6.481,-1.5,-109.465,-1.351,-4.046,27.58,-40.162
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524402,5777006,Swinging Strike,"DJ LeMahieu strikes out swinging, catcher A.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,85,78.2,3.57,1.63,-1,1,0,1,-3.351,4.996,7,-1.005,0.863,0,1.602,50,5.955,-5.309,-124.309,-7.455,-5.189,27.365,-24.364
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524402,5777007,Foul,"DJ LeMahieu strikes out swinging, catcher A.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,CH,S,86.2,80,3.57,1.63,-1,1,0,1,1.232,9.215,4.7,-0.448,1.155,0,1.673,50,5.992,-5.686,-125.956,-8.595,1.989,24.456,-17.226
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524402,5777008,Ball,"DJ LeMahieu strikes out swinging, catcher A.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,B,94.9,85.5,3.57,1.63,-1,1,0,1,-0.597,12.882,2.3,-0.244,1.722,0,1.379,50,5.86,-4.19,-138.741,-9.821,-1.135,37.97,-7.591
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524402,5777009,Foul,"DJ LeMahieu strikes out swinging, catcher A.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,94.2,85.1,3.57,1.63,-1,1,0,1,0.917,13.839,1.7,0.831,2.79,0,1.541,50,6.042,-2.24,-138,-7.677,1.731,36.698,-5.971
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524402,5777010,Swinging Strike (Blocked),"DJ LeMahieu strikes out swinging, catcher A.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,CU,S,75.3,68.6,3.57,1.63,-1,1,0,1,-4.123,-8.02,14.6,-0.744,0.357,0,1.167,50,6.325,-2.957,-110.403,-3.096,-4.895,26.622,-41.621
Clayton Kershaw,477132,Ryan Wheeler,572253,L,20038,1524403,5777011,Ball,Ryan Wheeler strikes out swinging.  ,Strikeout,FF,B,93.3,84.9,3.77,1.74,-1,1,0,1,0.877,13.61,1.7,0.753,4.166,0,1.588,50,6.23,-2.548,-136.753,-4.31,1.64,33.494,-6.632
Clayton Kershaw,477132,Ryan Wheeler,572253,L,20038,1524403,5777012,Foul,Ryan Wheeler strikes out swinging.  ,Strikeout,FF,S,92.6,85,3.77,1.74,-1,1,0,1,-0.407,11.524,2.8,-0.823,2.557,0,1.474,50,6.034,-5.994,-135.543,-7.268,-0.753,31.02,-10.769
Clayton Kershaw,477132,Ryan Wheeler,572253,L,20038,1524403,5777013,Foul,Ryan Wheeler strikes out swinging.  ,Strikeout,FF,S,92.8,83.6,3.77,1.74,-1,1,0,1,1.497,11.326,3,0.105,2.35,0,1.628,50,5.932,-4.556,-135.83,-7.344,2.726,36.729,-11.473
Clayton Kershaw,477132,Ryan Wheeler,572253,L,20038,1524403,5777014,Ball,Ryan Wheeler strikes out swinging.  ,Strikeout,CU,B,73.3,65.9,3.77,1.74,-1,1,0,1,-4.153,-8.757,15,0.993,3.965,0,1.41,50,6.668,0.248,-107.464,4.404,-4.673,25.169,-41.954
Clayton Kershaw,477132,Ryan Wheeler,572253,L,20038,1524403,5777015,Swinging Strike,Ryan Wheeler strikes out swinging.  ,Strikeout,SL,S,88.1,80.6,3.77,1.74,-1,1,0,1,-3.6,6.209,6,-0.076,1.48,0,1.807,50,6.055,-3.584,-128.897,-7.266,-5.972,30.285,-21.8
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777034,Ball,Kyle Parker strikes out swinging.  ,Strikeout,FF,B,93.1,84.6,3.37,1.58,-1,1,0,1,1.741,11.143,3.1,-0.652,1.395,0,1.487,50,5.837,-6.31,-136.06,-9.693,3.213,34.188,-11.536
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777035,Swinging Strike,Kyle Parker strikes out swinging.  ,Strikeout,SL,S,85.8,79.2,3.37,1.58,-1,1,0,1,-4.048,1.21,8.2,-0.726,1.697,0,1.65,50,6.159,-4.578,-125.695,-4.936,-6.427,27.274,-30.179
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777036,Foul,Kyle Parker strikes out swinging.  ,Strikeout,SL,S,85.7,78.8,3.37,1.58,-1,1,0,1,-3.068,1.439,8,-0.91,2.748,0,1.513,50,6.277,-5.003,-125.598,-2.678,-4.854,27.719,-29.824
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777037,Ball,Kyle Parker strikes out swinging.  ,Strikeout,FF,B,94.9,85.9,3.37,1.58,-1,1,0,1,-0.882,14.293,1.6,1.275,1.772,0,1.52,50,6,-0.355,-138.803,-10.628,-1.69,36.368,-4.725
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777038,Foul,Kyle Parker strikes out swinging.  ,Strikeout,CU,S,74.5,68.3,3.37,1.58,-1,1,0,1,-3.847,-7.781,14.4,0.072,1.881,0,1.227,50,6.484,-1.403,-109.294,-0.161,-4.535,23.804,-41.274
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777039,Foul,Kyle Parker strikes out swinging.  ,Strikeout,SL,S,87.3,80.3,3.37,1.58,-1,1,0,1,-3.746,2.863,7.2,-0.092,2.127,0,1.776,50,6.065,-3.479,-127.936,-4.471,-6.157,28.457,-27.395
Clayton Kershaw,477132,Kyle Parker,592621,R,20038,1524408,5777040,Swinging Strike,Kyle Parker strikes out swinging.  ,Strikeout,FF,S,94,86.1,3.37,1.58,-1,1,0,1,1.529,10.088,3,-0.061,3.31,0,1.538,50,6.044,-4.878,-137.701,-5.052,2.921,32.084,-12.832
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524409,5777041,Ball,DJ LeMahieu strikes out swinging.  ,Strikeout,FF,B,95,86.7,3.57,1.63,-1,1,0,1,1.516,13.354,1.8,0.67,2.766,0,1.678,50,6.042,-3.295,-139.014,-7.827,2.942,33.62,-6.188
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524409,5777042,Called Strike,DJ LeMahieu strikes out swinging.  ,Strikeout,FF,S,94.3,86.5,3.57,1.63,-1,1,0,1,1.532,13.44,1.8,0.156,2.127,0,1.489,50,6.008,-4.163,-137.935,-9.39,2.939,31.836,-6.312
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524409,5777043,Called Strike,DJ LeMahieu strikes out swinging.  ,Strikeout,FF,S,94.1,86.4,3.57,1.63,-1,1,0,1,1.993,13.664,1.8,-0.662,1.869,0,1.544,50,5.869,-6.683,-137.571,-9.744,3.808,31.406,-5.996
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524409,5777044,Foul,DJ LeMahieu strikes out swinging.  ,Strikeout,SL,S,89.1,82.7,3.57,1.63,-1,1,0,1,-4.723,3.546,6.7,0.587,1.614,0,1.848,50,5.936,-1.67,-130.463,-6.116,-8.169,26.53,-25.967
Clayton Kershaw,477132,DJ LeMahieu,518934,R,20038,1524409,5777045,Swinging Strike (Blocked),DJ LeMahieu strikes out swinging.  ,Strikeout,SL,S,86.8,79.9,3.57,1.63,-1,1,0,1,-4.543,1.201,8.2,-1.007,0.937,0,1.606,50,6.005,-5.048,-127.037,-6.599,-7.33,29.103,-30.162
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,20038,1524410,5777046,Ball,Jorge De La Rosa lines out to third baseman Miguel Rojas.  ,Lineout,FF,B,94.4,85.5,3.43,1.6,-1,1,0,1,0.006,13.316,2.2,-0.342,0.594,0,1.705,50,5.76,-5.525,-137.747,-12.64,0.012,36,-6.999
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,20038,1524410,5777047,Ball,Jorge De La Rosa lines out to third baseman Miguel Rojas.  ,Lineout,FF,B,93.3,85.4,3.43,1.6,-1,1,0,1,2.394,11.583,2.6,1.096,3.782,0,1.759,50,6.082,-2.623,-136.794,-4.284,4.508,31.988,-10.292
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,20038,1524410,5777048,Called Strike,Jorge De La Rosa lines out to third baseman Miguel Rojas.  ,Lineout,FF,S,93.7,85.2,3.43,1.6,-1,1,0,1,1.897,12.721,2.3,0.7,2.324,0,1.738,50,5.919,-3.455,-137.114,-8.156,3.564,33.967,-8.196
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,20038,1524410,5777049,Swinging Strike,Jorge De La Rosa lines out to third baseman Miguel Rojas.  ,Lineout,FF,S,93.5,85.1,3.43,1.6,-1,1,0,1,0.528,11.178,2.7,0.186,3.141,0,1.579,50,5.99,-3.929,-137.007,-5.593,0.99,34.103,-11.142
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,20038,1524410,5777050,"In play, out(s)",Jorge De La Rosa lines out to third baseman Miguel Rojas.  ,Lineout,FF,X,94.4,86.2,3.43,1.6,-1,1,0,1,1.914,11.616,2.5,0.388,2.746,0,1.67,50,5.951,-4.158,-138.251,-6.902,3.669,33.594,-9.834
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524420,5777092,Called Strike,Corey Dickerson reaches on a throwing error by shortstop Hanley Ramirez.   Corey Dickerson to 2nd.  ,Field Error,FF,S,92.4,84.6,3.4,1.51,-1,1,0,1,-1.843,12.917,2.5,0.078,1.688,0,1.547,50,6.044,-3.27,-135.157,-10.01,-3.383,31.582,-8.392
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524420,5777093,Ball,Corey Dickerson reaches on a throwing error by shortstop Hanley Ramirez.   Corey Dickerson to 2nd.  ,Field Error,FF,B,92.8,85,3.4,1.51,-1,1,0,1,-2.572,10.391,3.6,-1.886,2.075,0,1.38,50,6.052,-7.825,-135.686,-8.19,-4.75,32.316,-12.913
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524420,5777094,Ball,Corey Dickerson reaches on a throwing error by shortstop Hanley Ramirez.   Corey Dickerson to 2nd.  ,Field Error,SL,B,86,79.4,3.4,1.51,-1,1,0,1,-4.773,0.349,8.4,-1.668,2.801,0,1.364,50,6.247,-5.986,-125.987,-2.194,-7.627,27.011,-31.542
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524420,5777095,"In play, no out",Corey Dickerson reaches on a throwing error by shortstop Hanley Ramirez.   Corey Dickerson to 2nd.  ,Field Error,SL,X,85.8,79.3,3.4,1.51,-1,1,0,1,-2.992,2.971,7.3,-0.134,2.191,0,1.869,50,6.107,-4.002,-125.639,-4.184,-4.772,25.974,-27.362
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524421,5777096,Ball,Brandon Barnes strikes out swinging.  ,Strikeout,FF,B,92.5,84.7,3.53,1.6,-1,1,0,1,-1.574,12.493,2.7,-1.918,1.6,0,1.102,50,6.014,-7.486,-135.142,-10.008,-2.887,31.692,-9.184
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524421,5777097,Swinging Strike,Brandon Barnes strikes out swinging.  ,Strikeout,FF,S,92.5,84,3.53,1.6,-1,1,0,1,0.56,13.113,2.1,-0.402,3.455,0,1.317,50,6.184,-4.762,-135.422,-5.731,1.026,33.489,-8.095
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524421,5777098,Foul,Brandon Barnes strikes out swinging.  ,Strikeout,FF,S,92.3,84.2,3.53,1.6,-1,1,0,1,-0.718,10.722,3.2,-0.164,2.664,0,1.221,50,6.012,-3.429,-135.106,-6.539,-1.314,32.337,-12.492
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524421,5777099,Ball,Brandon Barnes strikes out swinging.  ,Strikeout,CU,B,73.1,66.7,3.53,1.6,-1,1,0,1,-4.339,-8.958,14.9,0.499,4.454,0,1.217,50,6.767,-0.329,-107.143,5.236,-4.941,22.046,-42.3
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524421,5777100,Swinging Strike,Brandon Barnes strikes out swinging.  ,Strikeout,SL,S,86,78.7,3.53,1.6,-1,1,0,1,-3.73,4.705,6.9,-0.729,1.845,0,1.403,50,6.115,-4.074,-125.988,-5.567,-5.904,29.244,-24.653
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524422,5777101,"In play, out(s)","Troy Tulowitzki grounds out, third baseman Miguel Rojas to first baseman Adrian Gonzalez.   Corey Dickerson to 3rd.  ",Groundout,SL,X,86.5,80.4,3.58,1.71,-1,1,0,1,-4.391,6.007,6,-0.223,2.515,0,1.38,50,6.177,-2.588,-126.799,-4.747,-7.184,24.743,-22.272
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524423,5777102,Called Strike,Wilin Rosario called out on strikes.  ,Strikeout,FF,S,93.1,85,3.37,1.6,-1,1,0,1,0.507,9.296,3.6,-0.4,2.34,0,1.365,50,5.869,-4.906,-136.364,-6.693,0.944,33.219,-14.797
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524423,5777103,Ball,Wilin Rosario called out on strikes.  ,Strikeout,FF,B,92.4,84,3.37,1.6,-1,1,0,1,2.092,14.164,2,0.242,1.789,0,1.578,50,5.91,-4.261,-135.066,-9.743,3.814,33.036,-6.28
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524423,5777104,Ball,Wilin Rosario called out on strikes.  ,Strikeout,FF,B,93.2,85,3.37,1.6,-1,1,0,1,0.856,12.129,2.3,-1.182,4.083,0,1.197,50,6.247,-6.681,-136.444,-4.043,1.598,32.718,-9.455
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524423,5777105,Foul,Wilin Rosario called out on strikes.  ,Strikeout,SL,S,87,80.4,3.37,1.6,-1,1,0,1,-4.296,3.702,7,-1.029,2.047,0,1.48,50,6.052,-4.902,-127.463,-4.88,-7.039,27.174,-26.034
Clayton Kershaw,477132,Wilin Rosario,501647,R,20038,1524423,5777106,Called Strike,Wilin Rosario called out on strikes.  ,Strikeout,CU,S,74.4,67.5,3.37,1.6,-1,1,0,1,-1.833,-7.875,14.4,0.542,2.332,0,1.211,50,6.481,-0.919,-109.154,0.901,-2.136,25.286,-41.279
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524428,5777121,Called Strike,"Corey Dickerson grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,FF,S,91.7,83.7,3.4,1.51,-1,1,0,1,0.054,10.546,3.3,0.263,2.87,0,1.578,50,6.143,-3.491,-134.277,-6.172,0.097,31.774,-13.037
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524428,5777122,Called Strike,"Corey Dickerson grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,CU,S,72.8,66.2,3.4,1.51,-1,1,0,1,-0.636,-8.238,14.8,0.612,3.389,0,1.311,50,6.693,-1.284,-106.704,3.046,-0.714,23.079,-41.336
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524428,5777123,"In play, out(s)","Corey Dickerson grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,SL,X,86,78.8,3.4,1.51,-1,1,0,1,-1.638,2.402,7.4,-0.845,3.36,0,1.62,50,6.231,-5.578,-125.94,-1.403,-2.605,27.801,-28.279
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524429,5777124,Called Strike,"Brandon Barnes strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,92.5,84.4,3.53,1.6,-1,1,0,1,0.046,11.553,2.7,-0.776,3.107,0,1.441,50,6.008,-5.918,-135.426,-5.684,0.085,32.383,-10.863
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524429,5777125,Foul,"Brandon Barnes strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,84.9,79.1,3.53,1.6,-1,1,0,1,-4.647,1.919,7.9,-1.134,2.331,0,1.491,50,6.247,-4.97,-124.334,-3.718,-7.309,23.844,-29.082
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524429,5777126,Swinging Strike (Blocked),"Brandon Barnes strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,86.8,79.7,3.53,1.6,-1,1,0,1,-1.715,6.87,5.8,-0.879,0.993,0,1.56,50,6.019,-5.531,-126.939,-8.335,-2.771,28.385,-21.002
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524430,5777127,Foul,Troy Tulowitzki flies out to left fielder Matt Kemp.  ,Flyout,FF,S,93.6,85.9,3.58,1.71,-1,1,0,1,-1.642,11.949,2.5,-0.323,2.701,0,1.48,50,6.026,-4.294,-137.093,-7.23,-3.11,31.615,-9.464
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524430,5777128,"In play, out(s)",Troy Tulowitzki flies out to left fielder Matt Kemp.  ,Flyout,CU,X,74.1,67.5,3.58,1.71,-1,1,0,1,-4.342,-8.037,14.6,0.077,2.536,0,1.356,50,6.448,-1.52,-108.728,1.478,-5.045,24.295,-41.437
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524436,5777147,Foul,Corey Dickerson called out on strikes.  ,Strikeout,FF,S,93.3,85.3,3.4,1.51,-1,1,0,1,0.288,11.838,2.7,-0.517,1.859,0,1.681,50,5.999,-5.998,-136.395,-9.247,0.538,32.35,-9.987
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524436,5777148,Swinging Strike,Corey Dickerson called out on strikes.  ,Strikeout,FF,S,93.3,84.7,3.4,1.51,-1,1,0,1,0.561,11.679,2.7,-0.374,2.749,0,1.681,50,6.058,-5.698,-136.493,-6.916,1.043,34.306,-10.402
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524436,5777149,Ball,Corey Dickerson called out on strikes.  ,Strikeout,FF,B,94.6,86.5,3.4,1.51,-1,1,0,1,0.215,10.811,3,-1.671,1.333,0,1.427,50,5.943,-8.49,-138.155,-10.42,0.412,33.651,-11.414
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524436,5777150,Ball,Corey Dickerson called out on strikes.  ,Strikeout,SL,B,90.5,83.3,3.4,1.51,-1,1,0,1,-3.466,4.639,6.4,-2.001,0.364,0,1.589,50,5.989,-8.152,-132.052,-9.979,-6.056,30.848,-23.993
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524436,5777151,Foul,Corey Dickerson called out on strikes.  ,Strikeout,FF,S,93.8,85.6,3.4,1.51,-1,1,0,1,-2.745,10.476,3.2,-0.264,3.466,0,1.562,50,6.034,-3.971,-137.472,-4.669,-5.197,33.506,-12.265
Clayton Kershaw,477132,Corey Dickerson,572816,L,20038,1524436,5777152,Called Strike,Corey Dickerson called out on strikes.  ,Strikeout,SL,S,85,78.4,3.4,1.51,-1,1,0,1,-5.139,1.045,8.3,-0.277,3.33,0,1.747,50,6.322,-3.334,-124.576,-1.148,-8.048,25.812,-30.464
Clayton Kershaw,477132,Brandon Barnes,488681,R,20038,1524437,5777153,"In play, out(s)",Brandon Barnes flies out to center fielder Scott Van Slyke.  ,Flyout,FF,X,93.4,84.5,3.53,1.6,-1,1,0,1,0.756,11.988,2.6,0.046,2.592,0,1.506,50,5.953,-4.171,-136.71,-7.153,1.402,35.725,-9.864
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524438,5777154,Ball,"Troy Tulowitzki grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,B,94.4,85.2,3.58,1.71,-1,1,0,1,-1.637,13.828,2.2,0.028,1.086,0,1.515,50,5.869,-3.437,-137.88,-11.762,-3.078,37.266,-6.097
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524438,5777155,Swinging Strike,"Troy Tulowitzki grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,SL,S,88,80.4,3.58,1.71,-1,1,0,1,-4.434,1.549,8.1,-1.391,0.613,0,1.6,50,5.903,-6.085,-128.68,-7.448,-7.275,32.065,-29.559
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524438,5777156,Ball,"Troy Tulowitzki grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,CU,B,72.4,65.4,3.58,1.71,-1,1,0,1,-2.573,-9.755,15.5,0.591,4.081,0,1.495,50,6.626,-1.182,-106.076,5.115,-2.837,23.601,-42.856
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524438,5777157,Foul,"Troy Tulowitzki grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,SL,S,87.2,79.7,3.58,1.71,-1,1,0,1,-4.043,4.071,7,-0.605,1.755,0,1.727,50,6.048,-4.527,-127.728,-5.662,-6.569,30.386,-25.487
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,20038,1524438,5777158,"In play, out(s)","Troy Tulowitzki grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,X,93.8,84.8,3.58,1.71,-1,1,0,1,0.847,11.817,2.5,0.958,3.389,0,1.704,50,6.096,-2.301,-137.391,-5.439,1.588,35.779,-9.937
Clayton Kershaw,477132,Alex Gordon,460086,L,20117,1530194,5799348,Ball,Alex Gordon strikes out swinging.  ,Strikeout,FF,B,92.3,84.5,3.06,1.5,-1,1,0,1,-0.8,9.86,3.4,-0.731,3.544,0,1.626,50,6.142,-5.998,-135.239,-4.288,-1.464,31.562,-13.984
Clayton Kershaw,477132,Alex Gordon,460086,L,20117,1530194,5799349,Foul,Alex Gordon strikes out swinging.  ,Strikeout,FF,S,91.7,84.2,3.17,1.5,-1,1,0,1,1.82,11.02,3.1,0.355,2.54,0,1.71,50,6.071,-4.214,-134.311,-7.075,3.32,30.052,-12.04
Clayton Kershaw,477132,Alex Gordon,460086,L,20117,1530194,5799350,Ball,Alex Gordon strikes out swinging.  ,Strikeout,CU,B,71.9,66.4,2.96,1.31,-1,1,0,1,-4.22,-9.45,15.2,0.369,4.815,0,1.651,50,6.606,-1.522,-105.233,6.57,-4.713,18.67,-42.643
Clayton Kershaw,477132,Alex Gordon,460086,L,20117,1530194,5799351,Ball,Alex Gordon strikes out swinging.  ,Strikeout,FF,B,93,84.9,3.1,1.5,-1,1,0,1,0.04,10.63,2.8,0.349,4.441,0,1.799,50,6.11,-3.905,-136.325,-2.189,0.083,32.231,-12.264
Clayton Kershaw,477132,Alex Gordon,460086,L,20117,1530194,5799352,Foul,Alex Gordon strikes out swinging.  ,Strikeout,FF,S,92.9,85,3.17,1.5,-1,1,0,1,1.77,9.73,3.4,-0.061,2.489,0,1.773,50,5.981,-5.52,-135.967,-6.724,3.285,31.982,-14.028
