Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Felix Hernandez,433587,Brandon Moss,461235,L,19466,1481337,5611112,Swinging Strike,Brandon Moss triples (1) on a fly ball to left fielder Dustin Ackley.   John Jaso scores.  ,CU,S,80.6,75.7,3.31,1.54,6.913,-8.192,12.9,0.347,1.045,0,-1.894,50,6.088,3.137,-118.193,-2.423,9.804,21.993,-43.718
Felix Hernandez,433587,Brandon Moss,461235,L,19466,1481337,5611113,Ball,Brandon Moss triples (1) on a fly ball to left fielder Dustin Ackley.   John Jaso scores.  ,CH,B,88,83.2,3.31,1.54,-5.612,2.671,7,0.188,0.885,0,-1.854,50,5.783,7.116,-128.609,-7.199,-9.631,20.494,-27.516
Felix Hernandez,433587,Brandon Moss,461235,L,19466,1481337,5611114,Ball In Dirt,Brandon Moss triples (1) on a fly ball to left fielder Dustin Ackley.   John Jaso scores.  ,CH,B,88.6,84.1,3.31,1.54,-6.355,-1.981,8.7,0.626,0.821,0,-1.769,50,5.859,8.337,-129.484,-6.146,-11.083,20.143,-35.555
Felix Hernandez,433587,Brandon Moss,461235,L,19466,1481337,5611115,Foul,Brandon Moss triples (1) on a fly ball to left fielder Dustin Ackley.   John Jaso scores.  ,CH,S,87.4,82.1,3.31,1.54,-6.393,1.898,7.3,-0.051,3.212,0,-1.862,50,6.104,6.739,-127.967,-1.704,-10.826,21.134,-28.886
Felix Hernandez,433587,Brandon Moss,461235,L,19466,1481337,5611116,"In play, run(s)",Brandon Moss triples (1) on a fly ball to left fielder Dustin Ackley.   John Jaso scores.  ,FF,X,92,85.9,3.31,1.54,-4.506,8.465,4.2,-0.33,1.918,0,-1.819,50,5.922,5.552,-134.583,-7.647,-8.388,25.09,-16.341
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481345,5611142,Foul,Josh Reddick grounds out to first baseman Justin Smoak.   Yoenis Cespedes to 3rd.    Jed Lowrie to 2nd.  ,CH,S,87.8,81.9,3.52,1.69,-6.737,2.737,7.3,-0.207,1.606,0,-1.966,50,5.921,6.711,-128.483,-5.59,-11.364,24.341,-27.482
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481345,5611143,Foul Bunt,Josh Reddick grounds out to first baseman Justin Smoak.   Yoenis Cespedes to 3rd.    Jed Lowrie to 2nd.  ,FF,S,90.5,84.2,3.52,1.69,-4.247,8.722,4.1,-0.205,3.546,0,-1.98,50,6.072,6.122,-132.572,-3.526,-7.648,25.176,-16.393
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481345,5611144,Ball,Josh Reddick grounds out to first baseman Justin Smoak.   Yoenis Cespedes to 3rd.    Jed Lowrie to 2nd.  ,CH,B,88.7,83.7,3.52,1.69,-7.048,-0.073,8.1,-0.952,1.008,0,-1.916,50,5.824,4.865,-129.835,-6.217,-12.279,21.933,-32.227
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481345,5611145,"In play, out(s)",Josh Reddick grounds out to first baseman Justin Smoak.   Yoenis Cespedes to 3rd.    Jed Lowrie to 2nd.  ,CH,X,88.4,83.1,3.52,1.69,-5.399,2.067,7.2,-0.047,1.422,0,-2.105,50,5.836,7.102,-129.262,-5.807,-9.309,22.095,-28.536
Felix Hernandez,433587,John Jaso,444379,L,19466,1481353,5611172,Ball,John Jaso flies out to center fielder James Jones.  ,FF,B,91.1,84.6,3.42,1.56,-4.087,7.847,4.7,-0.456,0.696,0,-2.083,50,5.824,5.686,-133.108,-10.107,-7.378,26.918,-17.935
Felix Hernandez,433587,John Jaso,444379,L,19466,1481353,5611173,Swinging Strike,John Jaso flies out to center fielder James Jones.  ,SI,S,91.2,85.5,3.42,1.56,-6.031,6.271,5.2,-0.643,2.58,0,-1.949,50,6.045,5.558,-133.509,-5.339,-11.098,23.495,-20.562
Felix Hernandez,433587,John Jaso,444379,L,19466,1481353,5611174,Called Strike,John Jaso flies out to center fielder James Jones.  ,CH,S,87.1,81.7,3.42,1.56,-6.147,0.251,8,-0.453,3.209,0,-1.896,50,6.064,5.696,-127.653,-1.008,-10.32,21.996,-31.678
Felix Hernandez,433587,John Jaso,444379,L,19466,1481353,5611175,Ball,John Jaso flies out to center fielder James Jones.  ,FF,B,91.1,85.3,3.42,1.56,-2.1,8.395,4.1,-1.223,1.636,0,-2.193,50,5.931,3.295,-133.248,-8.222,-3.842,23.88,-16.74
Felix Hernandez,433587,John Jaso,444379,L,19466,1481353,5611176,Ball,John Jaso flies out to center fielder James Jones.  ,CU,B,80.7,75.6,3.42,1.56,4.914,-5.861,11.9,0.759,0.834,0,-1.721,50,6.043,4.302,-118.213,-3.514,6.966,22.178,-40.407
Felix Hernandez,433587,John Jaso,444379,L,19466,1481353,5611177,"In play, out(s)",John Jaso flies out to center fielder James Jones.  ,FF,X,91,84.9,3.42,1.56,-3.415,8.214,4.2,0.006,2.629,0,-1.892,50,5.887,6.2,-133.281,-5.388,-6.228,24.924,-17.119
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481284,5610942,Ball,Josh Reddick lines out to center fielder James Jones.  ,FF,B,91.2,84.4,3.52,1.69,-5.768,8.148,4.7,-1.862,2.476,0,-2.35,50,5.902,3.27,-133.543,-5.769,-10.462,27.577,-17.322
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481284,5610943,Foul,Josh Reddick lines out to center fielder James Jones.  ,CH,S,90.5,84.8,3.52,1.69,-7.375,3.865,6.4,-0.91,2.057,0,-2.219,50,5.899,5.977,-132.536,-5.352,-13.328,24.054,-25.115
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481284,5610944,Ball,Josh Reddick lines out to center fielder James Jones.  ,CU,B,79,74.4,3.52,1.69,6.205,-8.826,13.4,0.562,1.474,0,-2.166,50,6.119,4.401,-115.724,-1.009,8.476,20.105,-44.157
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481284,5610945,Ball,Josh Reddick lines out to center fielder James Jones.  ,SI,B,91,85.5,3.52,1.69,-7.996,6.702,5.5,-0.423,1.188,0,-2.223,50,5.847,7.532,-133.034,-8.602,-14.635,22.837,-19.832
Felix Hernandez,433587,Josh Reddick,502210,L,19466,1481284,5610946,"In play, out(s)",Josh Reddick lines out to center fielder James Jones.  ,SI,X,90.7,85.3,3.52,1.69,-7.598,5.962,5.7,-0.73,2.257,0,-2.066,50,5.935,6.157,-132.829,-5.725,-13.871,22.613,-21.214
Felix Hernandez,433587,John Jaso,444379,L,19466,1481300,5610997,Called Strike,John Jaso singles on a ground ball to center fielder James Jones.  ,FF,S,90.8,84.2,3.42,1.56,-5.729,8.517,4.6,-0.938,2.292,0,-2.304,50,5.943,5.555,-132.909,-6.423,-10.319,26.654,-16.761
Felix Hernandez,433587,John Jaso,444379,L,19466,1481300,5610998,"In play, no out",John Jaso singles on a ground ball to center fielder James Jones.  ,CU,X,78,72.2,3.42,1.56,8.521,-9.422,14.2,0.074,2.541,0,-2.38,50,6.314,3.032,-114.354,1.411,11.155,23.317,-44.435
Felix Hernandez,433587,John Jaso,444379,L,19466,1481308,5611021,"In play, out(s)","John Jaso grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,X,91.8,85.5,3.42,1.56,-3.585,10.153,3.5,-0.738,2.087,0,-2.232,50,5.957,5.227,-134.268,-7.822,-6.634,25.299,-13.309
Felix Hernandez,433587,Jed Lowrie,476704,L,19466,1481316,5611050,Called Strike,Jed Lowrie flies out to left fielder Dustin Ackley.  ,CH,S,89.3,82.7,3.37,1.56,-7.211,6.336,5.8,-1.014,2.773,0,-2.051,50,6.035,5.107,-130.739,-4.37,-12.553,26.072,-21.07
Felix Hernandez,433587,Jed Lowrie,476704,L,19466,1481316,5611051,"In play, out(s)",Jed Lowrie flies out to left fielder Dustin Ackley.  ,FF,X,90.8,85.1,3.37,1.56,-2.858,7.295,4.5,-0.198,2.125,0,-2.126,50,5.961,6.08,-132.817,-6.579,-5.204,23.284,-18.816
Felix Hernandez,433587,Josh Donaldson,518626,R,19466,1481336,5611108,Swinging Strike,Josh Donaldson out on a sacrifice fly to center fielder James Jones.   Craig Gentry scores.  ,SL,S,83.1,77.2,3.42,1.54,2.555,0.141,8.7,0.188,2.799,0,-1.944,50,6.099,4.333,-121.745,-1.321,3.849,23.098,-31.888
Felix Hernandez,433587,Josh Donaldson,518626,R,19466,1481336,5611109,Foul Tip,Josh Donaldson out on a sacrifice fly to center fielder James Jones.   Craig Gentry scores.  ,CH,S,88,82.8,3.42,1.54,-4.241,1.478,7.3,-0.293,1.507,0,-1.809,50,5.845,5.3,-128.806,-5.344,-7.257,22.113,-29.571
Felix Hernandez,433587,Josh Donaldson,518626,R,19466,1481336,5611110,Ball In Dirt,Josh Donaldson out on a sacrifice fly to center fielder James Jones.   Craig Gentry scores.  ,CH,B,88.5,83.9,3.42,1.54,-3.433,1.455,7.3,0.215,0.095,0,-1.823,50,5.812,6.414,-129.343,-9.018,-5.96,20.657,-29.574
Felix Hernandez,433587,Josh Donaldson,518626,R,19466,1481336,5611111,"In play, run(s)",Josh Donaldson out on a sacrifice fly to center fielder James Jones.   Craig Gentry scores.  ,SI,X,91.6,85.1,3.42,1.54,-7.062,6.974,5.3,-0.984,2.034,0,-1.802,50,5.984,4.615,-134.13,-6.868,-12.974,26.717,-19.288
Felix Hernandez,433587,Jed Lowrie,476704,L,19466,1481344,5611139,Ball,"Jed Lowrie reaches on a force attempt, fielding error by shortstop Brad Miller.   Yoenis Cespedes to 2nd.  ",CH,B,87.2,81.8,3.37,1.56,-8.235,3.409,7.3,0.373,1.253,0,-1.785,50,5.963,8.188,-127.499,-6.727,-13.777,22.194,-26.397
Felix Hernandez,433587,Jed Lowrie,476704,L,19466,1481344,5611140,Called Strike,"Jed Lowrie reaches on a force attempt, fielding error by shortstop Brad Miller.   Yoenis Cespedes to 2nd.  ",CU,S,79.2,73.6,3.37,1.56,8.519,-7.056,12.8,-0.498,2.703,0,-2.078,50,6.19,1.085,-116.093,1.125,11.598,22.244,-41.705
Felix Hernandez,433587,Jed Lowrie,476704,L,19466,1481344,5611141,"In play, no out","Jed Lowrie reaches on a force attempt, fielding error by shortstop Brad Miller.   Yoenis Cespedes to 2nd.  ",CH,X,87.9,82.6,3.37,1.56,-6.133,2.978,6.9,-0.769,2.108,0,-1.915,50,5.886,4.983,-128.741,-4.409,-10.492,21.86,-27.005
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611153,Called Strike,Craig Gentry lines out to left fielder Dustin Ackley.  ,SL,S,83.6,78.5,3.65,1.61,2.784,0.011,8.6,0.327,2.455,0,-1.845,50,6.061,4.406,-122.518,-2.189,4.297,20.717,-32.083
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611154,Ball,Craig Gentry lines out to left fielder Dustin Ackley.  ,SI,B,90.7,84.8,3.65,1.61,-5.102,5.906,5.2,-0.966,3.947,0,-1.596,50,6.196,3.423,-132.981,-1.909,-9.294,23.925,-21.343
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611155,Ball,Craig Gentry lines out to left fielder Dustin Ackley.  ,CH,B,87.1,82.1,3.65,1.61,-7.133,0.92,7.8,-1.025,3.365,0,-1.867,50,6.182,4.511,-127.63,-1.17,-12.053,20.249,-30.545
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611156,Called Strike,Craig Gentry lines out to left fielder Dustin Ackley.  ,SI,S,92,86.5,3.65,1.61,-8.268,5.458,5.8,0.653,1.869,0,-1.629,50,5.852,9.008,-134.489,-6.601,-15.501,22.693,-21.866
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611157,Ball,Craig Gentry lines out to left fielder Dustin Ackley.  ,FF,B,91.8,85.4,3.65,1.61,-1.627,6.593,4.4,-0.29,3.921,0,-1.838,50,6.09,4.697,-134.531,-2.07,-3.019,25.774,-19.866
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611158,Foul,Craig Gentry lines out to left fielder Dustin Ackley.  ,SI,S,92,85.1,3.65,1.61,-9.349,5.414,6.2,-0.653,2.448,0,-1.811,50,5.816,6.317,-134.642,-4.813,-17.229,28.162,-22.122
Felix Hernandez,433587,Craig Gentry,502226,L,19466,1481348,5611159,"In play, out(s)",Craig Gentry lines out to left fielder Dustin Ackley.  ,SI,X,92.1,85.1,3.65,1.61,-7.839,6.258,5.6,-0.286,2.096,0,-1.837,50,5.784,6.847,-134.796,-5.971,-14.468,28.441,-20.549
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486038,5629322,Called Strike,"Desmond Jennings grounds into a force out, fielded by shortstop Brad Miller.   Wil Myers out at 2nd.  ",SI,S,93.5,85.5,3.52,1.56,-9.097,0.253,7.8,0.038,2.181,0,-2.066,50,5.873,8.825,-136.839,-4.042,-17.039,33.615,-31.625
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486038,5629323,"In play, out(s)","Desmond Jennings grounds into a force out, fielded by shortstop Brad Miller.   Wil Myers out at 2nd.  ",SL,X,85.2,79.3,3.52,1.56,4.168,-6.034,10.8,-0.666,2.948,0,-2.089,50,6.097,2.176,-124.925,0.659,6.608,24.384,-41.668
Felix Hernandez,433587,James Loney,425766,L,19528,1486059,5629400,Called Strike,James Loney singles on a line drive to left fielder Dustin Ackley.  ,CU,S,78.7,72,3.61,1.76,8.869,-13.561,15.9,-0.286,1.859,0,-2.36,50,6.273,2.087,-115.473,1.144,11.604,27.7,-49.843
Felix Hernandez,433587,James Loney,425766,L,19528,1486059,5629401,Foul,James Loney singles on a line drive to left fielder Dustin Ackley.  ,CH,S,88.7,81.7,3.61,1.76,-5.659,-3.098,9.3,-0.392,1.998,0,-2.048,50,6.122,6.105,-129.854,-3.229,-9.586,29.201,-37.348
Felix Hernandez,433587,James Loney,425766,L,19528,1486059,5629402,"In play, no out",James Loney singles on a line drive to left fielder Dustin Ackley.  ,FF,X,92.6,84.6,3.61,1.76,-4.099,4.935,5.5,-0.706,2.525,0,-2.114,50,6.092,5.169,-135.658,-5.186,-7.547,33.022,-23.016
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486060,5629403,Called Strike,Wil Myers called out on strikes.  ,SL,S,83.6,77.2,3.69,1.65,3.59,-9.476,12.7,-0.033,1.896,0,-2.144,50,6.165,3.959,-122.504,-0.641,5.384,27.139,-46.313
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486060,5629404,Called Strike,Wil Myers called out on strikes.  ,FF,S,92.5,83.9,3.69,1.65,-4.438,4.701,5.9,-0.684,1.738,0,-2.018,50,6.022,5.059,-135.413,-6.908,-8.068,35.32,-23.553
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486060,5629405,Ball,Wil Myers called out on strikes.  ,CH,B,89.5,83.1,3.69,1.65,-2.868,-3.719,9.3,-0.998,0.768,0,-2.045,50,5.877,3.669,-131.04,-5.748,-4.977,28.175,-38.555
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486060,5629406,Called Strike,Wil Myers called out on strikes.  ,SI,S,93,84,3.69,1.65,-8.369,3.261,7,-0.421,1.486,0,-1.775,50,5.949,6.473,-136.139,-6.937,-15.278,37.481,-26.148
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486061,5629407,Ball,Desmond Jennings strikes out swinging.  ,SI,B,92.8,84,3.52,1.56,-7.506,-0.615,8.1,-1.609,2.234,0,-2.123,50,5.922,3.944,-136.033,-3.542,-13.7,37.046,-33.223
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486061,5629408,Foul,Desmond Jennings strikes out swinging.  ,SL,S,83.6,76.8,3.52,1.56,2.771,-8.801,12.4,0.283,2.158,0,-2.093,50,6.128,4.844,-122.479,-0.115,4.143,27.78,-45.256
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486061,5629409,Foul Tip,Desmond Jennings strikes out swinging.  ,CH,S,90.3,83.6,3.52,1.56,-3.623,-4.97,9.7,0.397,1.307,0,-1.624,50,5.995,6.489,-132.275,-4.372,-6.382,29.739,-40.854
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486061,5629410,Swinging Strike,Desmond Jennings strikes out swinging.  ,CH,S,90,82.8,3.52,1.56,-4.915,-6.377,10.4,-0.695,1.41,0,-1.883,50,5.984,4.729,-131.923,-3.512,-8.55,31.451,-43.193
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486062,5629411,Ball,"Yunel Escobar grounds into a force out, shortstop Brad Miller to second baseman Robinson Cano.   James Loney out at 2nd.  ",SL,B,85.4,78.6,3.41,1.58,0.584,-9.997,12.6,1.303,1.487,0,-1.95,50,6.057,7.783,-125.013,-1.472,0.908,29.379,-47.639
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486062,5629412,"In play, out(s)","Yunel Escobar grounds into a force out, shortstop Brad Miller to second baseman Robinson Cano.   James Loney out at 2nd.  ",SI,X,92.8,84.3,3.41,1.58,-8.447,1.382,7.4,0.131,2.21,0,-1.87,50,5.895,8.233,-135.774,-4.244,-15.475,34.886,-29.568
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486073,5629449,Called Strike,Yunel Escobar singles on a line drive to center fielder James Jones.  ,CH,S,90.8,83.4,3.41,1.58,-7.009,5.429,5.8,0.242,3.406,0,-2.065,50,6.265,8.425,-132.809,-3.208,-12.491,29.013,-22.425
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486073,5629450,Ball,Yunel Escobar singles on a line drive to center fielder James Jones.  ,SL,B,84.1,78.4,3.41,1.58,1.594,-9.268,12.5,0.875,0.59,0,-2.175,50,5.958,6.894,-123.124,-3.478,2.43,25.914,-46.235
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486073,5629451,Called Strike,Yunel Escobar singles on a line drive to center fielder James Jones.  ,SL,S,83.5,77.7,3.41,1.58,2.238,-7.151,11.4,0.291,3.029,0,-2.087,50,6.187,5.046,-122.296,1.25,3.4,23.409,-42.964
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486073,5629452,Ball,Yunel Escobar singles on a line drive to center fielder James Jones.  ,CH,B,89.7,83.7,3.41,1.58,-6.868,-2.449,9,0.289,0.914,0,-2.077,50,5.94,8.462,-131.176,-6.04,-12.041,26.138,-36.393
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486073,5629453,"In play, no out",Yunel Escobar singles on a line drive to center fielder James Jones.  ,CU,X,80.2,73.4,3.41,1.58,6.285,-13.702,15.2,-0.655,2.617,0,-2.037,50,6.336,1.308,-117.562,2.512,8.588,27.184,-50.824
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486074,5629454,Called Strike,"Ryan Hanigan lines into a double play, second baseman Robinson Cano to first baseman Justin Smoak.   Yunel Escobar doubled off 1st.  ",FA,S,92.6,84.3,3.05,1.43,-8.752,-0.574,8.3,0.179,1.683,0,-1.966,50,5.957,8.698,-135.436,-5.096,-15.961,34.596,-33.146
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486074,5629455,Swinging Strike,"Ryan Hanigan lines into a double play, second baseman Robinson Cano to first baseman Justin Smoak.   Yunel Escobar doubled off 1st.  ",CH,S,89.3,83.5,3.05,1.43,-5.182,-5.58,10,0.933,1.434,0,-1.588,50,6.032,8.267,-130.64,-3.815,-9.024,25.532,-41.818
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486074,5629456,"In play, out(s)","Ryan Hanigan lines into a double play, second baseman Robinson Cano to first baseman Justin Smoak.   Yunel Escobar doubled off 1st.  ",CH,X,90,83.3,3.05,1.43,-4.835,-5.185,9.8,-0.069,1.677,0,-1.98,50,5.999,6.594,-131.761,-3.299,-8.469,28.95,-41.183
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486075,5629457,Ball,"David DeJesus grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,B,93.6,85.1,3.09,1.53,-7.306,1.069,7.4,-1.092,1.986,0,-2.274,50,5.983,5.712,-137.079,-5.122,-13.633,35.746,-30.106
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486075,5629458,Called Strike,"David DeJesus grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,S,92.6,84.4,3.09,1.53,-9.764,0.406,8.1,-0.799,1.979,0,-2.271,50,5.909,7.273,-135.598,-4.547,-17.87,34.332,-31.356
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486075,5629459,"In play, out(s)","David DeJesus grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,X,90.1,83,3.09,1.53,-6.522,-3.628,9.4,-0.51,1.9,0,-2.143,50,6.035,6.436,-131.982,-3.333,-11.411,30.234,-38.447
Felix Hernandez,433587,Sean Rodriguez,446481,R,19528,1486081,5629470,Called Strike,Sean Rodriguez singles on a ground ball to left fielder Dustin Ackley.  ,CH,S,91.5,82.6,3.75,1.7,-7.865,2.214,7.3,-0.174,2.718,0,-1.776,50,6.098,6.85,-133.973,-3.457,-13.923,35.956,-28.181
Felix Hernandez,433587,Sean Rodriguez,446481,R,19528,1486081,5629471,Swinging Strike,Sean Rodriguez singles on a ground ball to left fielder Dustin Ackley.  ,SL,S,84,77.5,3.75,1.7,3.476,-9.961,12.8,0.231,1.832,0,-2.114,50,6.023,4.578,-123.084,-0.363,5.259,27.54,-47.173
Felix Hernandez,433587,Sean Rodriguez,446481,R,19528,1486081,5629472,Ball,Sean Rodriguez singles on a ground ball to left fielder Dustin Ackley.  ,CH,B,89.2,82.5,3.16,1.45,-4.471,-6.194,10.4,0.179,1.298,0,-1.874,50,5.942,6.772,-130.63,-3.633,-7.67,29.345,-42.727
Felix Hernandez,433587,Sean Rodriguez,446481,R,19528,1486081,5629473,"In play, no out",Sean Rodriguez singles on a ground ball to left fielder Dustin Ackley.  ,SL,X,84.2,78.7,3.16,1.45,2.409,-8.628,12,0.215,1.609,0,-2.345,50,6.009,5.481,-123.436,-1.412,3.722,24.211,-45.433
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486083,5629478,Ball,Wil Myers singles on a line drive to left fielder Dustin Ackley.   Sean Rodriguez to 3rd.    Logan Forsythe to 2nd.  ,SL,B,85.3,79.1,3.69,1.65,4.26,-7.956,11.9,1.562,1.007,0,-2.016,50,5.987,7.424,-124.807,-3.146,6.649,27.537,-44.52
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486083,5629479,Ball,Wil Myers singles on a line drive to left fielder Dustin Ackley.   Sean Rodriguez to 3rd.    Logan Forsythe to 2nd.  ,FF,B,93.2,83.7,3.69,1.65,-10.119,-1.879,9.2,0.182,0.713,0,-1.811,50,5.853,8.736,-136.225,-6.911,-18.326,40.011,-35.503
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486083,5629480,Called Strike,Wil Myers singles on a line drive to left fielder Dustin Ackley.   Sean Rodriguez to 3rd.    Logan Forsythe to 2nd.  ,SI,S,92.6,82.6,3.69,1.65,-7.5,1.877,7.2,0.397,2.645,0,-1.889,50,5.936,8.562,-135.565,-3.201,-13.41,40.449,-28.744
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486083,5629481,Foul,Wil Myers singles on a line drive to left fielder Dustin Ackley.   Sean Rodriguez to 3rd.    Logan Forsythe to 2nd.  ,CH,S,90.1,81.9,3.69,1.65,-5.401,-2.539,8.9,-0.484,2.802,0,-1.895,50,6.148,5.452,-132.032,-1.585,-9.339,33.494,-36.489
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486083,5629482,"In play, no out",Wil Myers singles on a line drive to left fielder Dustin Ackley.   Sean Rodriguez to 3rd.    Logan Forsythe to 2nd.  ,SI,X,93.5,84.6,3.69,1.65,-5.823,3.396,6.3,0.211,2.513,0,-1.785,50,6.051,7.36,-136.866,-4.648,-10.794,36.611,-25.805
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629488,Ball,Yunel Escobar strikes out swinging.  ,CH,B,89.6,82,3.41,1.58,-4.638,-1.57,8.5,-1.463,2.92,0,-1.986,50,6.16,2.9,-131.344,-1.613,-8.004,30.946,-34.809
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629489,Called Strike,Yunel Escobar strikes out swinging.  ,FA,S,93.1,85.1,3.41,1.58,-7.468,-2.071,8.6,0.691,1.469,0,-1.813,50,5.891,9.27,-136.193,-5.082,-13.8,34.432,-35.926
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629490,Swinging Strike,Yunel Escobar strikes out swinging.  ,CH,S,90.5,83.1,3.41,1.58,-6.911,-6.081,10.4,0.014,1.515,0,-1.793,50,6.033,7.027,-132.43,-3.529,-12.117,31.642,-42.761
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629491,Ball,Yunel Escobar strikes out swinging.  ,CH,B,90.5,83.6,3.41,1.58,-4.581,-0.746,8.2,-0.511,0.852,0,-1.951,50,5.889,5.307,-132.504,-6.739,-8.093,29.962,-33.418
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629492,Foul,Yunel Escobar strikes out swinging.  ,CH,S,90.4,82.6,3.41,1.58,-4.616,-1.656,8.4,-1.107,2.624,0,-1.912,50,6.119,3.648,-132.449,-2.353,-8.084,32.04,-35
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629493,Foul,Yunel Escobar strikes out swinging.  ,SI,S,93.6,84.6,3.41,1.58,-7.4,2.957,6.7,-0.562,2.468,0,-1.818,50,6.151,5.929,-137.059,-4.901,-13.74,37.018,-26.608
Felix Hernandez,433587,Yunel Escobar,488862,R,19528,1486085,5629494,Swinging Strike,Yunel Escobar strikes out swinging.  ,CH,S,90,82.9,3.41,1.58,-5.462,-3.704,9.4,-0.687,2.032,0,-1.78,50,6.231,4.673,-131.826,-3.46,-9.538,30.045,-38.568
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486093,5629531,Ball,Ben Zobrist lines out to center fielder James Jones.  ,FA,B,91.9,83.5,3.59,1.74,-9.544,0.569,8.2,-0.478,0.999,0,-2.356,50,5.904,8.182,-134.394,-6.981,-17.063,35.232,-31.082
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486093,5629532,"In play, out(s)",Ben Zobrist lines out to center fielder James Jones.  ,SI,X,92.1,83.2,3.59,1.74,-6.747,1.224,7.4,-0.239,2.145,0,-2.152,50,5.962,7.333,-134.87,-4.37,-12.095,36.649,-29.905
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486095,5629538,Ball,Evan Longoria flies out to left fielder Dustin Ackley.  ,FA,B,93.1,84.8,3.75,1.7,-7.669,-1.206,8.3,1.069,1.086,0,-2.085,50,5.736,11.042,-135.988,-5.94,-14.084,35.201,-34.314
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486095,5629539,Ball,Evan Longoria flies out to left fielder Dustin Ackley.  ,CH,B,89.2,81.7,3.75,1.7,-5.972,-4.094,9.6,-1.2,2.471,0,-2.264,50,6.046,4.72,-130.78,-1.565,-10.205,31.004,-39.097
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486095,5629540,Ball,Evan Longoria flies out to left fielder Dustin Ackley.  ,FA,B,92.9,84.1,3.75,1.7,-8.138,-0.169,8.1,0.995,1.154,0,-1.87,50,5.817,10.385,-135.701,-6.246,-14.789,36.73,-32.406
